fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c1111027379974,8.7万(38套),38,38套,套,87489,8.7万,元,"116.403766,39.892741;116.403941,39.890738;116.401166,39.890582;116.401152,39.890752;116.40113,39.891032;116.401125,39.89135;116.401103,39.891731;116.401017,39.892111;116.400878,39.892271;116.400901,39.89243;116.401579,39.892381;116.401583,39.892637;116.40183,39.892662;116.402194,39.892686;116.402486,39.892713;116.4028,39.892724;116.40325,39.892738",天桥北里,,1111027379974,resblock,1111027379974,天桥北里,116.403304,39.891691,30002,False
c1111027382364,9.1万(38套),38,38套,套,91124,9.1万,元,"116.445129,39.868253;116.447465,39.868274;116.447402,39.86664;116.445291,39.866543",首开璞瑅,,1111027382364,resblock,1111027382364,首开璞瑅,116.44636,39.867263,30002,False
c1111027378417,11.6万(36套),36,36套,套,116206,11.6万,元,"116.4354,39.956481;116.43187,39.95647;116.431835,39.957382;116.43338,39.95741;116.433352,39.958382;116.43444,39.958419;116.434431,39.958751;116.435733,39.958779;116.435742,39.959498;116.431852,39.959512;116.431937,39.959706;116.432826,39.959751;116.432862,39.96027;116.43483,39.960263;116.434866,39.961047;116.435463,39.961009;116.435553,39.960294;116.435422,39.95991;116.435795,39.959893;116.435795,39.959516;116.436003,39.959408;116.435994,39.958793;116.436748,39.958807;116.436748,39.958578;116.435575,39.958604;116.435589,39.957294;116.435387,39.957238",民旺园,,1111027378417,resblock,1111027378417,民旺园,116.433761,39.957978,30002,False
c11000000002700,7.4万(36套),36,36套,套,74292,7.4万,元,,和平街十五区,,11000000002700,resblock,11000000002700,和平街十五区,116.43780294774,39.969891728249,30002,False
c1111027375206,10.6万(35套),35,35套,套,106204,10.6万,元,"116.425352,39.961262;116.425421,39.960293;116.429786,39.960272;116.429795,39.960984;116.429364,39.961026;116.429287,39.961953;116.429363,39.962765;116.42758,39.962717;116.427634,39.961327",和平里五区,,1111027375206,resblock,1111027375206,和平里五区,116.426912,39.960779,30002,False
c1111027375265,9.9万(35套),35,35套,套,98784,9.9万,元,"116.448996,39.944852;116.447901,39.944848;116.447883,39.945449;116.448148,39.94547;116.448148,39.945888;116.44866,39.945895;116.448646,39.946249;116.449045,39.946249;116.449023,39.945989",海晟名苑北区,,1111027375265,resblock,1111027375265,海晟名苑北区,116.448623,39.945062,30002,False
c1111027378889,10万(35套),35,35套,套,100380,10万,元,"116.412449,39.960493;116.414291,39.960528;116.41416,39.96347;116.410985,39.963487;116.411048,39.962415;116.41244,39.96236",青年湖东里,,1111027378889,resblock,1111027378889,青年湖东里,116.413053,39.962564,30002,False
c1111027382627,15.1万(35套),35,35套,套,151183,15.1万,元,"116.385904,39.90451;116.388078,39.904662;116.388131,39.904359;116.386528,39.904203;116.38664,39.903892;116.38823,39.90386;116.388249,39.902614;116.386147,39.902386;116.385971,39.90329;116.386402,39.903362;116.38642,39.903867;116.385948,39.90386",庄胜二期,,1111027382627,resblock,1111027382627,庄胜二期,116.386492,39.903916,30002,False
c1111027375570,12.8万(34套),34,34套,套,127873,12.8万,元,"116.388733,39.957895;116.388773,39.957639;116.389101,39.957632;116.39309,39.957694;116.393189,39.957394;116.392713,39.957387;116.392771,39.956657;116.392295,39.95663;116.392591,39.957217;116.392717,39.957387;116.392627,39.957674;116.393085,39.957694;116.394064,39.957698;116.394123,39.957463;116.394253,39.957446;116.394262,39.957712;116.394585,39.957715;116.395403,39.957726;116.395497,39.957404;116.39662,39.95756;116.396643,39.957774;116.397033,39.957767;116.397087,39.957159;116.397487,39.957186;116.39746,39.957771;116.39958,39.957833;116.399652,39.95728;116.399912,39.9573;116.399948,39.957836;116.401435,39.957864;116.401696,39.957826;116.40183,39.957822;116.401839,39.959174;116.402401,39.959153;116.402401,39.958998;116.401835,39.959018;116.401844,39.957826;116.40625,39.957895;116.409295,39.957902;116.409273,39.958417;116.409062,39.95841;116.409084,39.958116;116.409286,39.957898;116.406254,39.957895;116.401857,39.957826;116.401705,39.957833;116.40166,39.958116;116.40152,39.958071;116.401431,39.95786;116.400043,39.957836;116.400007,39.958244;116.399854,39.958248;116.399948,39.95784;116.394594,39.957715;116.393085,39.957694;116.389106,39.957629;116.389101,39.957895;116.388738,39.957895;116.388306,39.957895;116.388252,39.958635;116.388679,39.958662;116.388715,39.95851;116.388261,39.958486;116.388306,39.957892",安德路,,1111027375570,resblock,1111027375570,安德路,116.395668,39.957522,30002,False
c1111027376748,12.9万(34套),34,34套,套,128504,12.9万,元,"116.440171,39.935402;116.440171,39.93435;116.438644,39.934316;116.438455,39.932269;116.437215,39.93231;116.437269,39.933417;116.437566,39.933417;116.437539,39.935367",豆瓣胡同,,1111027376748,resblock,1111027376748,豆瓣胡同,116.437847,39.933684,30002,False
